true_position,pred_position,pipe_id
0.2,0.26971378922462463,1
0.2,0.5169214606285095,1
0.2,0.3899993300437927,1
0.2,0.5204969644546509,1
0.2,0.24315865337848663,1
0.2,0.43858811259269714,1
0.2,0.2670069634914398,1
0.2,0.3418145775794983,1
0.2,0.2689266800880432,1
0.2,0.40937644243240356,1
0.2,0.26445651054382324,1
0.2,0.5365400314331055,1
0.2,0.24250149726867676,1
0.2,0.2984468638896942,1
0.2,0.27368810772895813,1
0.2,0.49856123328208923,1
0.2,0.3985902667045593,1
0.2,0.52488774061203,1
0.2,0.28408926725387573,1
0.2,0.4060576260089874,1
0.2,0.28801560401916504,1
0.2,0.3682924211025238,1
0.2,0.294657826423645,1
0.2,0.2819148600101471,1
0.2,0.2970823645591736,1
0.2,0.533939778804779,1
0.2,0.2884649336338043,1
0.2,0.2737838327884674,1
0.2,0.3160562515258789,1
0.2,0.5081725120544434,1
0.2,0.4454287886619568,1
0.2,0.5295006632804871,1
0.2,0.3286285698413849,1
0.2,0.412935346364975,1
0.2,0.33194682002067566,1
0.2,0.4059579074382782,1
0.2,0.3383822441101074,1
0.2,0.31514573097229004,1
0.2,0.3386547863483429,1
0.2,0.5345923900604248,1
0.2,0.3319098651409149,1
0.2,0.2871839702129364,1
0.4,0.324762225151062,1
0.4,0.5329403281211853,1
0.4,0.41719064116477966,1
0.4,0.5266517996788025,1
0.4,0.28532880544662476,1
0.4,0.4910655617713928,1
0.4,0.334952712059021,1
0.4,0.3647841811180115,1
0.4,0.32526248693466187,1
0.4,0.47580060362815857,1
0.4,0.30890482664108276,1
0.4,0.5348564982414246,1
0.4,0.2788320779800415,1
0.4,0.30703577399253845,1
0.4,0.27848008275032043,1
0.4,0.534712016582489,1
0.4,0.442270427942276,1
0.4,0.5296379923820496,1
0.4,0.29778674244880676,1
0.4,0.47519198060035706,1
0.4,0.3036607503890991,1
0.4,0.40906381607055664,1
0.4,0.31224575638771057,1
0.4,0.32909026741981506,1
0.4,0.3154974579811096,1
0.4,0.5374109148979187,1
0.4,0.30510368943214417,1
0.4,0.30580824613571167,1
0.4,0.37134110927581787,1
0.4,0.5356280207633972,1
0.4,0.5166006684303284,1
0.4,0.5292048454284668,1
0.4,0.3709723651409149,1
0.4,0.4886304438114166,1
0.4,0.37855884432792664,1
0.4,0.4791228771209717,1
0.4,0.38492870330810547,1
0.4,0.39228981733322144,1
0.4,0.38118138909339905,1
0.4,0.5360917448997498,1
0.4,0.3715820014476776,1
0.4,0.3433237671852112,1
0.6,0.3656473159790039,1
0.6,0.5342164039611816,1
0.6,0.4562522768974304,1
0.6,0.5254718065261841,1
0.6,0.3680317997932434,1
0.6,0.5381249189376831,1
0.6,0.42450201511383057,1
0.6,0.40065285563468933,1
0.6,0.3998761475086212,1
0.6,0.5454298257827759,1
0.6,0.4022175073623657,1
0.6,0.5332039594650269,1
0.6,0.32287755608558655,1
0.6,0.34483739733695984,1
0.6,0.33476489782333374,1
0.6,0.5341494679450989,1
0.6,0.5095843076705933,1
0.6,0.5276803374290466,1
0.6,0.3515714108943939,1
0.6,0.5338110327720642,1
0.6,0.346343994140625,1
0.6,0.47242358326911926,1
0.6,0.3562763035297394,1
0.6,0.4046838879585266,1
0.6,0.3804207146167755,1
0.6,0.5354029536247253,1
0.6,0.3578348755836487,1
0.6,0.3521970808506012,1
0.6,0.4738111197948456,1
0.6,0.5325624942779541,1
0.6,0.5314071774482727,1
0.6,0.5256498456001282,1
0.6,0.466976135969162,1
0.6,0.533889889717102,1
0.6,0.4721347987651825,1
0.6,0.5277608036994934,1
0.6,0.4753621816635132,1
0.6,0.5156545042991638,1
0.6,0.47130173444747925,1
0.6,0.5314091444015503,1
0.6,0.45840850472450256,1
0.6,0.4428251087665558,1
0.8,0.43155616521835327,1
0.8,0.5304169654846191,1
0.8,0.5172848701477051,1
0.8,0.518511950969696,1
0.8,0.5309333205223083,1
0.8,0.5388426780700684,1
0.8,0.5247242450714111,1
0.8,0.45130425691604614,1
0.8,0.4914151430130005,1
0.8,0.5242735743522644,1
0.8,0.5310446619987488,1
0.8,0.4186234474182129,1
0.8,0.5489019155502319,1
0.8,0.42433375120162964,1
0.8,0.5247942805290222,1
0.8,0.5294658541679382,1
0.8,0.5201472640037537,1
0.8,0.4497566819190979,1
0.8,0.5265461802482605,1
0.8,0.4131067395210266,1
0.8,0.5297245383262634,1
0.8,0.42632439732551575,1
0.8,0.53160560131073,1
0.8,0.4558255076408386,1
0.8,0.5301337838172913,1
0.8,0.41050535440444946,1
0.8,0.4672788083553314,1
0.8,0.5319251418113708,1
0.8,0.5240777730941772,1
0.8,0.5204141736030579,1
0.8,0.5191253423690796,1
0.8,0.5339462161064148,1
0.8,0.5266603827476501,1
0.8,0.5332959890365601,1
0.8,0.5193554162979126,1
0.8,0.5319526791572571,1
0.8,0.529632031917572,1
0.8,0.5321615934371948,1
0.8,0.5247654914855957,1
0.8,0.5330955386161804,1
0.8,0.5295131206512451,1
0.2,0.529658317565918,3
0.4,0.5305177569389343,3
0.4,0.5297839045524597,3
0.6,0.5310839414596558,3
0.6,0.5299729108810425,3
0.8,0.5318315625190735,3
0.8,0.5301566123962402,3
0.8,0.5079132318496704,3
0.2,0.5303124189376831,4
0.2,0.5135006308555603,4
0.2,0.5098175406455994,4
0.2,0.5248743295669556,4
0.2,0.5263709425926208,4
0.2,0.5293177366256714,4
0.2,0.5288520455360413,4
0.2,0.5232623219490051,4
0.2,0.5277546644210815,4
0.2,0.5369061231613159,4
0.2,0.5395761728286743,4
0.2,0.5079433917999268,4
0.2,0.5074282288551331,4
0.2,0.5172899961471558,4
0.2,0.5096448659896851,4
0.2,0.5119706988334656,4
0.4,0.5135700702667236,4
0.4,0.50983065366745,4
0.4,0.5249531865119934,4
0.4,0.5265026092529297,4
0.4,0.5295348167419434,4
0.4,0.529140830039978,4
0.4,0.5235719084739685,4
0.4,0.5277639031410217,4
0.4,0.5368874073028564,4
0.4,0.5396710634231567,4
0.4,0.5079255700111389,4
0.4,0.5074472427368164,4
0.4,0.5173730254173279,4
0.4,0.5103409886360168,4
0.4,0.5118950009346008,4
0.6,0.5136442184448242,4
0.6,0.5098445415496826,4
0.6,0.5250583291053772,4
0.6,0.5266310572624207,4
0.6,0.5296960473060608,4
0.6,0.5294089913368225,4
0.6,0.5239683985710144,4
0.6,0.5277718901634216,4
0.6,0.53687584400177,4
0.6,0.5397660136222839,4
0.6,0.5079144835472107,4
0.6,0.5074660181999207,4
0.6,0.5174559354782104,4
0.6,0.5110762715339661,4
0.6,0.5118204951286316,4
0.8,0.5137259364128113,4
0.8,0.5098581910133362,4
0.8,0.5267736911773682,4
0.8,0.5298370122909546,4
0.8,0.529694676399231,4
0.8,0.5243490934371948,4
0.8,0.5277789831161499,4
0.8,0.5368561148643494,4
0.8,0.5398463010787964,4
0.8,0.5079042315483093,4
0.8,0.507484495639801,4
0.8,0.5175376534461975,4
0.8,0.5117849111557007,4
0.8,0.5117446184158325,4
0.2,0.4987733066082001,5
0.2,0.49828392267227173,5
0.2,0.49767041206359863,5
0.2,0.5079929828643799,5
0.2,0.49739933013916016,5
0.2,0.5053341388702393,5
0.2,0.49614205956459045,5
0.2,0.5013108253479004,5
0.2,0.49811089038848877,5
0.2,0.49906691908836365,5
0.2,0.5063110589981079,5
0.2,0.49371784925460815,5
0.2,0.4977109134197235,5
