true_position,pred_position,pipe_id
0.2,0.331508994102478,1
0.2,0.3725777864456177,1
0.2,0.4172872006893158,1
0.2,0.39190474152565,1
0.2,0.4263911545276642,1
0.2,0.39208248257637024,1
0.2,0.3774987459182739,1
0.2,0.35209521651268005,1
0.2,0.4077029526233673,1
0.2,0.43403884768486023,1
0.2,0.4313477575778961,1
0.2,0.45144006609916687,1
0.2,0.43235936760902405,1
0.2,0.4150097072124481,1
0.2,0.3883136510848999,1
0.2,0.46432846784591675,1
0.2,0.4554041922092438,1
0.2,0.48784488439559937,1
0.2,0.48082613945007324,1
0.2,0.5214682221412659,1
0.2,0.4888855814933777,1
0.2,0.47099703550338745,1
0.4,0.34432101249694824,1
0.4,0.39474791288375854,1
0.4,0.4281418025493622,1
0.4,0.4165695309638977,1
0.4,0.44264304637908936,1
0.4,0.4168423116207123,1
0.4,0.4010274112224579,1
0.4,0.39665859937667847,1
0.4,0.4743349552154541,1
0.4,0.4597336947917938,1
0.4,0.4945351481437683,1
0.4,0.4858282506465912,1
0.4,0.523577094078064,1
0.4,0.4954186677932739,1
0.4,0.480836421251297,1
0.4,0.4799588918685913,1
0.4,0.5229082703590393,1
0.4,0.5105809569358826,1
0.4,0.5240943431854248,1
0.4,0.5282273888587952,1
0.4,0.5414910912513733,1
0.4,0.5247206687927246,1
0.4,0.5241219401359558,1
0.4,0.5391278862953186,1
0.6,0.35899946093559265,1
0.6,0.41919368505477905,1
0.6,0.4387282431125641,1
0.6,0.4439624845981598,1
0.6,0.4585021138191223,1
0.6,0.44528451561927795,1
0.6,0.4266986548900604,1
0.6,0.44745323061943054,1
0.6,0.5128507614135742,1
0.6,0.49100396037101746,1
0.6,0.5209537148475647,1
0.6,0.5144950747489929,1
0.6,0.5351805090904236,1
0.6,0.5224137902259827,1
0.6,0.5140084624290466,1
0.6,0.5305879712104797,1
0.6,0.5344318747520447,1
0.6,0.5414847135543823,1
0.6,0.539963960647583,1
0.6,0.5506032705307007,1
0.6,0.5286933779716492,1
0.8,0.3757087290287018,1
0.8,0.4461533725261688,1
0.8,0.44839051365852356,1
0.8,0.4714615046977997,1
0.8,0.47200071811676025,1
0.8,0.47322607040405273,1
0.8,0.4532949924468994,1
0.8,0.4942329525947571,1
0.8,0.5235417485237122,1
0.8,0.5157496333122253,1
0.8,0.5244911909103394,1
0.8,0.5317009091377258,1
0.8,0.5436335802078247,1
0.8,0.5264589190483093,1
0.8,0.5247064828872681,1
0.8,0.5426971912384033,1
0.8,0.5392601490020752,1
0.8,0.5487263798713684,1
0.8,0.5416671633720398,1
0.2,0.861106812953949,2
0.2,0.5425720810890198,2
0.2,0.5479583740234375,2
0.2,0.5456452369689941,2
0.2,0.7610755562782288,2
0.2,0.5425600409507751,2
0.2,0.5604099035263062,2
0.2,0.5552597045898438,2
0.2,0.5412405133247375,2
0.2,0.5679010152816772,2
0.2,0.8787692189216614,2
0.2,0.6267824172973633,2
0.2,0.668972373008728,2
0.2,0.6335241794586182,2
0.2,0.8319828510284424,2
0.2,0.599666953086853,2
0.2,0.7305287718772888,2
0.2,0.6300583481788635,2
0.2,0.8062655925750732,2
0.2,0.6242888569831848,2
0.2,0.7083067893981934,2
0.4,0.5301600098609924,2
0.4,0.5453341603279114,2
0.4,0.8705137968063354,2
0.4,0.5891417264938354,2
0.4,0.5871906280517578,2
0.4,0.5973343849182129,2
0.4,0.8046941161155701,2
0.4,0.5641184449195862,2
0.4,0.6229448318481445,2
0.4,0.6017175316810608,2
0.4,0.7837361693382263,2
0.4,0.5905047059059143,2
0.4,0.656180739402771,2
0.4,0.708820104598999,2
0.4,0.8875566124916077,2
0.4,0.7271484732627869,2
0.4,0.747157633304596,2
0.4,0.7306271195411682,2
0.4,0.8591411709785461,2
0.4,0.7462873458862305,2
0.4,0.8250845074653625,2
0.4,0.734706699848175,2
0.4,0.8348303437232971,2
0.4,0.7245951890945435,2
0.4,0.7795020341873169,2
0.6,0.853316605091095,2
0.6,0.5303370356559753,2
0.6,0.5316653847694397,2
0.6,0.704822838306427,2
0.6,0.5345566868782043,2
0.6,0.5305689573287964,2
0.6,0.5676230192184448,2
0.6,0.8784896731376648,2
0.6,0.6257573962211609,2
0.6,0.6636722683906555,2
0.6,0.6324043869972229,2
0.6,0.8312147259712219,2
0.6,0.5986760258674622,2
0.6,0.7275089025497437,2
0.6,0.6291078925132751,2
0.6,0.8060731291770935,2
0.6,0.6228606104850769,2
0.6,0.707060694694519,2
0.6,0.8159477114677429,2
0.6,0.8925624489784241,2
0.6,0.8947396278381348,2
0.6,0.8049880266189575,2
0.6,0.7952104210853577,2
0.6,0.8088504076004028,2
0.6,0.8737228512763977,2
0.6,0.8093212246894836,2
0.6,0.8576503992080688,2
0.6,0.8094794750213623,2
0.6,0.853681743144989,2
0.6,0.8068817853927612,2
0.6,0.8168622851371765,2
0.8,0.8578658103942871,2
0.8,0.536394476890564,2
0.8,0.539079487323761,2
0.8,0.7409594655036926,2
0.8,0.5548684597015381,2
0.8,0.5445410013198853,2
0.8,0.5350033640861511,2
0.8,0.6011176109313965,2
0.8,0.8835961222648621,2
0.8,0.6770880818367004,2
0.8,0.7078591585159302,2
0.8,0.6839224696159363,2
0.8,0.8486441969871521,2
0.8,0.6727469563484192,2
0.8,0.794689416885376,2
0.8,0.6822267174720764,2
0.8,0.822706937789917,2
0.8,0.675788164138794,2
0.8,0.7503544092178345,2
0.8,0.8471629023551941,2
0.8,0.8967129588127136,2
0.8,0.9006351828575134,2
0.8,0.8376850485801697,2
0.8,0.8257308602333069,2
0.8,0.8396754264831543,2
0.8,0.8838434815406799,2
0.8,0.8396169543266296,2
0.8,0.8751967549324036,2
0.8,0.8396626114845276,2
0.8,0.8661518692970276,2
0.8,0.8388147354125977,2
0.8,0.8402243256568909,2
0.2,0.691408634185791,3
0.2,0.5685043334960938,3
0.2,0.7410741448402405,3
0.2,0.31596639752388,3
0.2,0.495432585477829,3
0.2,0.32810288667678833,3
0.2,0.5939461588859558,3
0.2,0.29812848567962646,3
0.2,0.377109557390213,3
0.2,0.3381177484989166,3
0.2,0.546822726726532,3
0.2,0.3212549388408661,3
0.2,0.46810656785964966,3
0.2,0.2959386110305786,3
0.2,0.6170642375946045,3
0.2,0.5681421756744385,3
0.2,0.6560900211334229,3
0.2,0.33120089769363403,3
0.2,0.44207093119621277,3
0.2,0.3415399491786957,3
0.2,0.5408317446708679,3
0.2,0.3328132927417755,3
0.2,0.3850160241127014,3
0.2,0.33165112137794495,3
0.2,0.5500057339668274,3
0.2,0.3379993438720703,3
0.2,0.41561323404312134,3
0.2,0.43641605973243713,3
0.2,0.5948176980018616,3
0.2,0.5717387199401855,3
0.2,0.626613438129425,3
0.2,0.40147602558135986,3
0.2,0.4028147757053375,3
0.2,0.4090825021266937,3
0.2,0.5117203593254089,3
0.2,0.42287471890449524,3
0.2,0.4766448438167572,3
0.2,0.404890775680542,3
0.2,0.5775166153907776,3
0.2,0.40642425417900085,3
0.2,0.42573630809783936,3
0.4,0.38515549898147583,3
0.4,0.7107909321784973,3
0.4,0.5934128761291504,3
0.4,0.7604531645774841,3
0.4,0.37988215684890747,3
0.4,0.6009356379508972,3
0.4,0.4147615432739258,3
0.4,0.6723499894142151,3
0.4,0.31450995802879333,3
0.4,0.4332732558250427,3
0.4,0.3966929018497467,3
0.4,0.5895041227340698,3
0.4,0.42000386118888855,3
0.4,0.5344566106796265,3
0.4,0.45121926069259644,3
0.4,0.6514305472373962,3
0.4,0.6150116920471191,3
0.4,0.6902309060096741,3
0.4,0.5099993348121643,3
0.4,0.5433067083358765,3
0.4,0.5175028443336487,3
0.4,0.619929313659668,3
0.4,0.5017161965370178,3
0.4,0.48186957836151123,3
0.4,0.5020505785942078,3
0.4,0.6071386933326721,3
0.4,0.5185551047325134,3
0.4,0.4917023777961731,3
0.4,0.5146414041519165,3
0.4,0.6389420628547668,3
0.4,0.6168093681335449,3
0.4,0.6692540049552917,3
0.4,0.49058929085731506,3
0.4,0.480442613363266,3
0.4,0.49694380164146423,3
0.4,0.5723123550415039,3
0.4,0.5074402093887329,3
0.4,0.5511807799339294,3
0.4,0.4920494854450226,3
0.4,0.624870240688324,3
0.4,0.4943634271621704,3
0.4,0.4912346601486206,3
0.6,0.4077630639076233,3
0.6,0.7283743619918823,3
0.6,0.6293264627456665,3
0.6,0.7773237824440002,3
0.6,0.46562546491622925,3
0.6,0.6592392325401306,3
0.6,0.5009024143218994,3
0.6,0.7167609930038452,3
0.6,0.372912734746933,3
0.6,0.5221433639526367,3
0.6,0.46727174520492554,3
0.6,0.6263418793678284,3
0.6,0.5169106125831604,3
0.6,0.6027785539627075,3
0.6,0.6171252131462097,3
0.6,0.677503764629364,3
0.6,0.6529616117477417,3
0.6,0.7111128568649292,3
0.6,0.6351169347763062,3
0.6,0.623776376247406,3
0.6,0.6402240991592407,3
0.6,0.6704683303833008,3
0.6,0.6366065740585327,3
0.6,0.585289478302002,3
0.6,0.6256036758422852,3
0.6,0.6521283984184265,3
0.6,0.6434799432754517,3
0.6,0.5598483085632324,3
0.6,0.5885809063911438,3
0.6,0.6691340208053589,3
0.6,0.6540722846984863,3
0.6,0.6917584538459778,3
0.6,0.5803847908973694,3
0.6,0.5524266362190247,3
0.6,0.5854315757751465,3
0.6,0.6281020641326904,3
0.6,0.5903682708740234,3
0.6,0.6202396750450134,3
0.6,0.5788290500640869,3
0.6,0.6565093994140625,3
0.6,0.5835607647895813,3
0.6,0.5554968118667603,3
0.8,0.4492214620113373,3
0.8,0.7406870126724243,3
0.8,0.6669783592224121,3
0.8,0.7920528054237366,3
0.8,0.5518199801445007,3
0.8,0.6810185313224792,3
