scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.4029,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,0,1,-1,5,0,-1.0,0.5889,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,1,0,-1.0,0.5506,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,1,0,-1,1,0,-1.0,0.6627,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,0,1,-1,1,0,-1.0,0.4747,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,0,1,-1,2,0,-1.0,0.5454,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,0,1,-1,1,0,-1.0,0.4724,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,3,0,-1.0,0.5207,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,1,0,-1.0,0.4681,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,0,1,-1,2,0,-1.0,0.4016,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,1,1,1,1,1,0.2,0.3961,0.1961,S,1,0,0,1,0,0
52,scenario_00052,base3.inp,1,1,1,1,2,0,0.2,0.3297,,S,0,1,1,0,1,1
53,scenario_00053,base3.inp,1,1,1,1,3,0,0.2,0.3427,,S,0,1,1,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,2,0,0.2,0.5252,,S,0,1,1,0,1,1
55,scenario_00055,base3.inp,1,1,1,1,1,1,0.2,0.3721,0.1721,S,1,0,0,1,0,0
56,scenario_00056,base3.inp,1,1,1,1,1,1,0.2,0.5428,0.3428,S,1,0,0,0,1,1
57,scenario_00057,base3.inp,1,1,1,1,1,1,0.2,0.3786,0.1786,S,1,0,0,1,0,0
58,scenario_00058,base3.inp,1,1,1,1,1,1,0.2,0.5656,0.3656,S,1,0,0,0,1,1
59,scenario_00059,base3.inp,1,1,1,1,1,1,0.2,0.3908,0.1908,S,1,0,0,1,0,0
60,scenario_00060,base3.inp,1,1,1,1,1,1,0.2,0.4923,0.2923,S,1,0,0,0,1,1
61,scenario_00061,base3.inp,1,1,1,1,1,1,0.2,0.4028,0.2028,S,1,0,0,1,0,0
62,scenario_00062,base3.inp,1,1,1,1,2,0,0.2,0.6285,,S,0,1,1,0,1,1
63,scenario_00063,base3.inp,1,1,1,1,1,1,0.2,0.3607,0.1607,S,1,0,0,1,0,0
64,scenario_00064,base3.inp,1,1,1,1,2,0,0.2,0.5292,,S,0,1,1,0,1,1
65,scenario_00065,base3.inp,1,1,1,1,1,1,0.2,0.1202,0.0798,M,1,0,0,1,0,0
66,scenario_00066,base3.inp,1,1,1,1,2,0,0.2,0.3247,,M,0,1,1,0,1,1
67,scenario_00067,base3.inp,1,1,1,1,1,1,0.2,0.2267,0.0267,M,1,0,0,1,0,0
68,scenario_00068,base3.inp,1,1,1,1,1,1,0.2,0.5407,0.3407,M,1,0,0,0,1,1
69,scenario_00069,base3.inp,1,1,1,1,1,1,0.2,0.1086,0.0914,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,1,1,1,1,1,0.2,0.4558,0.2558,M,1,0,0,0,1,1
71,scenario_00071,base3.inp,1,1,1,1,1,1,0.2,0.1174,0.0826,M,1,0,0,1,0,0
72,scenario_00072,base3.inp,1,1,1,1,1,1,0.2,0.4257,0.2257,M,1,0,0,1,0,0
73,scenario_00073,base3.inp,1,1,1,1,1,1,0.2,0.123,0.077,M,1,0,0,1,0,0
74,scenario_00074,base3.inp,1,1,1,1,1,1,0.2,0.2701,0.0701,M,1,0,0,1,0,0
75,scenario_00075,base3.inp,1,1,1,1,1,1,0.2,0.1157,0.0843,M,1,0,0,1,0,0
76,scenario_00076,base3.inp,1,1,1,1,2,0,0.2,0.597,,M,0,1,1,0,1,1
77,scenario_00077,base3.inp,1,1,1,1,1,1,0.2,0.1126,0.0874,M,1,0,0,1,0,0
78,scenario_00078,base3.inp,1,1,1,1,1,1,0.2,0.3199,0.1199,M,1,0,0,1,0,0
79,scenario_00079,base3.inp,1,1,1,1,1,1,0.2,0.1095,0.0905,L,1,0,0,1,0,0
80,scenario_00080,base3.inp,1,1,1,1,1,1,0.2,0.3617,0.1617,L,1,0,0,1,0,0
81,scenario_00081,base3.inp,1,1,1,1,1,1,0.2,0.2305,0.0305,L,1,0,0,1,0,0
82,scenario_00082,base3.inp,1,1,1,1,1,1,0.2,0.5649,0.3649,L,1,0,0,0,1,1
83,scenario_00083,base3.inp,1,1,1,1,1,1,0.2,0.1041,0.0959,L,1,0,0,1,0,0
84,scenario_00084,base3.inp,1,1,1,1,1,1,0.2,0.4714,0.2714,L,1,0,0,0,1,1
85,scenario_00085,base3.inp,1,1,1,1,1,1,0.2,0.1163,0.0837,L,1,0,0,1,0,0
86,scenario_00086,base3.inp,1,1,1,1,1,1,0.2,0.4421,0.2421,L,1,0,0,1,0,0
87,scenario_00087,base3.inp,1,1,1,1,1,1,0.2,0.1195,0.0805,L,1,0,0,1,0,0
88,scenario_00088,base3.inp,1,1,1,1,1,1,0.2,0.3116,0.1116,L,1,0,0,1,0,0
89,scenario_00089,base3.inp,1,1,1,1,1,1,0.2,0.1147,0.0853,L,1,0,0,1,0,0
90,scenario_00090,base3.inp,1,1,1,1,2,0,0.2,0.5885,,L,0,1,1,0,1,1
91,scenario_00091,base3.inp,1,1,1,1,1,1,0.2,0.1029,0.0971,L,1,0,0,1,0,0
92,scenario_00092,base3.inp,1,1,1,1,1,1,0.2,0.3195,0.1195,L,1,0,0,1,0,0
93,scenario_00093,base3.inp,1,1,1,1,1,1,0.4,0.4685,0.0685,S,1,0,0,1,0,0
94,scenario_00094,base3.inp,1,1,1,1,2,0,0.4,0.3596,,S,0,1,1,0,1,1
95,scenario_00095,base3.inp,1,1,1,1,3,0,0.4,0.3787,,S,0,1,1,0,1,1
96,scenario_00096,base3.inp,1,1,1,1,2,0,0.4,0.5584,,S,0,1,1,0,1,1
97,scenario_00097,base3.inp,1,1,1,1,1,1,0.4,0.4714,0.0714,S,1,0,0,1,0,0
98,scenario_00098,base3.inp,1,1,1,1,1,1,0.4,0.59,0.19,S,1,0,0,1,0,0
99,scenario_00099,base3.inp,1,1,1,1,1,1,0.4,0.4632,0.0632,S,1,0,0,1,0,0
100,scenario_00100,base3.inp,1,1,1,1,1,1,0.4,0.5902,0.1902,S,1,0,0,1,0,0
101,scenario_00101,base3.inp,1,1,1,1,1,1,0.4,0.4629,0.0629,S,1,0,0,1,0,0
102,scenario_00102,base3.inp,1,1,1,1,1,1,0.4,0.5453,0.1453,S,1,0,0,1,0,0
103,scenario_00103,base3.inp,1,1,1,1,1,1,0.4,0.4883,0.0883,S,1,0,0,1,0,0
104,scenario_00104,base3.inp,1,1,1,1,2,0,0.4,0.6365,,S,0,1,1,0,1,1
105,scenario_00105,base3.inp,1,1,1,1,1,1,0.4,0.45,0.05,S,1,0,0,1,0,0
106,scenario_00106,base3.inp,1,1,1,1,2,0,0.4,0.5647,,S,0,1,1,0,1,1
107,scenario_00107,base3.inp,1,1,1,1,1,1,0.4,0.2346,0.1654,M,1,0,0,1,0,0
108,scenario_00108,base3.inp,1,1,1,1,1,1,0.4,0.4167,0.0167,M,1,0,0,1,0,0
109,scenario_00109,base3.inp,1,1,1,1,1,1,0.4,0.2769,0.1231,M,1,0,0,1,0,0
110,scenario_00110,base3.inp,1,1,1,1,1,1,0.4,0.6149,0.2149,M,1,0,0,1,0,0
111,scenario_00111,base3.inp,1,1,1,1,1,1,0.4,0.2287,0.1713,M,1,0,0,1,0,0
112,scenario_00112,base3.inp,1,1,1,1,1,1,0.4,0.5737,0.1737,M,1,0,0,1,0,0
113,scenario_00113,base3.inp,1,1,1,1,1,1,0.4,0.2417,0.1583,M,1,0,0,1,0,0
114,scenario_00114,base3.inp,1,1,1,1,1,1,0.4,0.5109,0.1109,M,1,0,0,1,0,0
115,scenario_00115,base3.inp,1,1,1,1,1,1,0.4,0.2454,0.1546,M,1,0,0,1,0,0
116,scenario_00116,base3.inp,1,1,1,1,1,1,0.4,0.4341,0.0341,M,1,0,0,1,0,0
117,scenario_00117,base3.inp,1,1,1,1,1,1,0.4,0.2565,0.1435,M,1,0,0,1,0,0
118,scenario_00118,base3.inp,1,1,1,1,2,0,0.4,0.6176,,M,0,1,1,0,1,1
119,scenario_00119,base3.inp,1,1,1,1,1,1,0.4,0.2195,0.1805,M,1,0,0,1,0,0
120,scenario_00120,base3.inp,1,1,1,1,1,1,0.4,0.4603,0.0603,M,1,0,0,1,0,0
121,scenario_00121,base3.inp,1,1,1,1,1,1,0.4,0.3155,0.0845,L,1,0,0,1,0,0
122,scenario_00122,base3.inp,1,1,1,1,1,1,0.4,0.5063,0.1063,L,1,0,0,1,0,0
123,scenario_00123,base3.inp,1,1,1,1,1,1,0.4,0.3449,0.0551,L,1,0,0,1,0,0
124,scenario_00124,base3.inp,1,1,1,1,1,1,0.4,0.678,0.278,L,1,0,0,0,1,1
125,scenario_00125,base3.inp,1,1,1,1,1,1,0.4,0.291,0.109,L,1,0,0,1,0,0
126,scenario_00126,base3.inp,1,1,1,1,1,1,0.4,0.6708,0.2708,L,1,0,0,0,1,1
127,scenario_00127,base3.inp,1,1,1,1,1,1,0.4,0.3184,0.0816,L,1,0,0,1,0,0
128,scenario_00128,base3.inp,1,1,1,1,1,1,0.4,0.6219,0.2219,L,1,0,0,1,0,0
129,scenario_00129,base3.inp,1,1,1,1,1,1,0.4,0.3456,0.0544,L,1,0,0,1,0,0
130,scenario_00130,base3.inp,1,1,1,1,1,1,0.4,0.5975,0.1975,L,1,0,0,1,0,0
131,scenario_00131,base3.inp,1,1,1,1,1,1,0.4,0.3279,0.0721,L,1,0,0,1,0,0
132,scenario_00132,base3.inp,1,1,1,1,2,0,0.4,0.6266,,L,0,1,1,0,1,1
133,scenario_00133,base3.inp,1,1,1,1,1,1,0.4,0.2909,0.1091,L,1,0,0,1,0,0
134,scenario_00134,base3.inp,1,1,1,1,1,1,0.4,0.5441,0.1441,L,1,0,0,1,0,0
135,scenario_00135,base3.inp,1,1,1,1,1,1,0.6,0.5388,0.0612,S,1,0,0,1,0,0
136,scenario_00136,base3.inp,1,1,1,1,2,0,0.6,0.3991,,S,0,1,1,0,1,1
137,scenario_00137,base3.inp,1,1,1,1,3,0,0.6,0.4273,,S,0,1,1,0,1,1
138,scenario_00138,base3.inp,1,1,1,1,2,0,0.6,0.5904,,S,0,1,1,0,1,1
139,scenario_00139,base3.inp,1,1,1,1,1,1,0.6,0.5547,0.0453,S,1,0,0,1,0,0
140,scenario_00140,base3.inp,1,1,1,1,1,1,0.6,0.6333,0.0333,S,1,0,0,1,0,0
141,scenario_00141,base3.inp,1,1,1,1,1,1,0.6,0.5444,0.0556,S,1,0,0,1,0,0
142,scenario_00142,base3.inp,1,1,1,1,1,1,0.6,0.6129,0.0129,S,1,0,0,1,0,0
143,scenario_00143,base3.inp,1,1,1,1,1,1,0.6,0.5257,0.0743,S,1,0,0,1,0,0
144,scenario_00144,base3.inp,1,1,1,1,1,1,0.6,0.6133,0.0133,S,1,0,0,1,0,0
145,scenario_00145,base3.inp,1,1,1,1,1,1,0.6,0.5651,0.0349,S,1,0,0,1,0,0
146,scenario_00146,base3.inp,1,1,1,1,2,0,0.6,0.6433,,S,0,1,1,0,1,1
147,scenario_00147,base3.inp,1,1,1,1,1,1,0.6,0.5299,0.0701,S,1,0,0,1,0,0
148,scenario_00148,base3.inp,1,1,1,1,2,0,0.6,0.5975,,S,0,1,1,0,1,1
149,scenario_00149,base3.inp,1,1,1,1,1,1,0.6,0.4034,0.1966,M,1,0,0,1,0,0
150,scenario_00150,base3.inp,1,1,1,1,1,1,0.6,0.5012,0.0988,M,1,0,0,1,0,0
151,scenario_00151,base3.inp,1,1,1,1,1,1,0.6,0.3376,0.2624,M,1,0,0,0,1,1
152,scenario_00152,base3.inp,1,1,1,1,1,1,0.6,0.683,0.083,M,1,0,0,1,0,0
153,scenario_00153,base3.inp,1,1,1,1,1,1,0.6,0.4414,0.1586,M,1,0,0,1,0,0
154,scenario_00154,base3.inp,1,1,1,1,1,1,0.6,0.6877,0.0877,M,1,0,0,1,0,0
155,scenario_00155,base3.inp,1,1,1,1,1,1,0.6,0.4383,0.1617,M,1,0,0,1,0,0
156,scenario_00156,base3.inp,1,1,1,1,1,1,0.6,0.6176,0.0176,M,1,0,0,1,0,0
157,scenario_00157,base3.inp,1,1,1,1,1,1,0.6,0.4669,0.1331,M,1,0,0,1,0,0
158,scenario_00158,base3.inp,1,1,1,1,1,1,0.6,0.6309,0.0309,M,1,0,0,1,0,0
159,scenario_00159,base3.inp,1,1,1,1,1,1,0.6,0.4774,0.1226,M,1,0,0,1,0,0
160,scenario_00160,base3.inp,1,1,1,1,2,0,0.6,0.6385,,M,0,1,1,0,1,1
161,scenario_00161,base3.inp,1,1,1,1,1,1,0.6,0.4251,0.1749,M,1,0,0,1,0,0
162,scenario_00162,base3.inp,1,1,1,1,1,1,0.6,0.6156,0.0156,M,1,0,0,1,0,0
163,scenario_00163,base3.inp,1,1,1,1,1,1,0.6,0.6166,0.0166,L,1,0,0,1,0,0
164,scenario_00164,base3.inp,1,1,1,1,1,1,0.6,0.6335,0.0335,L,1,0,0,1,0,0
165,scenario_00165,base3.inp,1,1,1,1,1,1,0.6,0.5086,0.0914,L,1,0,0,1,0,0
166,scenario_00166,base3.inp,1,1,1,1,1,1,0.6,0.7701,0.1701,L,1,0,0,1,0,0
167,scenario_00167,base3.inp,1,1,1,1,1,1,0.6,0.5668,0.0332,L,1,0,0,1,0,0
168,scenario_00168,base3.inp,1,1,1,1,1,1,0.6,0.7861,0.1861,L,1,0,0,1,0,0
169,scenario_00169,base3.inp,1,1,1,1,1,1,0.6,0.5996,0.0004,L,1,0,0,1,0,0
170,scenario_00170,base3.inp,1,1,1,1,1,1,0.6,0.7608,0.1608,L,1,0,0,1,0,0
171,scenario_00171,base3.inp,1,1,1,1,1,1,0.6,0.639,0.039,L,1,0,0,1,0,0
172,scenario_00172,base3.inp,1,1,1,1,1,1,0.6,0.7806,0.1806,L,1,0,0,1,0,0
173,scenario_00173,base3.inp,1,1,1,1,1,1,0.6,0.6067,0.0067,L,1,0,0,1,0,0
174,scenario_00174,base3.inp,1,1,1,1,2,0,0.6,0.6595,,L,0,1,1,0,1,1
175,scenario_00175,base3.inp,1,1,1,1,1,1,0.6,0.5692,0.0308,L,1,0,0,1,0,0
176,scenario_00176,base3.inp,1,1,1,1,1,1,0.6,0.7491,0.1491,L,1,0,0,1,0,0
177,scenario_00177,base3.inp,1,1,1,1,1,1,0.8,0.5971,0.2029,S,1,0,0,1,0,0
178,scenario_00178,base3.inp,1,1,1,1,2,0,0.8,0.4489,,S,0,1,1,0,1,1
179,scenario_00179,base3.inp,1,1,1,1,3,0,0.8,0.4653,,S,0,1,1,0,1,1
180,scenario_00180,base3.inp,1,1,1,1,2,0,0.8,0.6201,,S,0,1,1,0,1,1
181,scenario_00181,base3.inp,1,1,1,1,1,1,0.8,0.6091,0.1909,S,1,0,0,1,0,0
182,scenario_00182,base3.inp,1,1,1,1,1,1,0.8,0.6702,0.1298,S,1,0,0,1,0,0
183,scenario_00183,base3.inp,1,1,1,1,1,1,0.8,0.6047,0.1953,S,1,0,0,1,0,0
184,scenario_00184,base3.inp,1,1,1,1,1,1,0.8,0.6349,0.1651,S,1,0,0,1,0,0
185,scenario_00185,base3.inp,1,1,1,1,1,1,0.8,0.5798,0.2202,S,1,0,0,1,0,0
186,scenario_00186,base3.inp,1,1,1,1,1,1,0.8,0.6526,0.1474,S,1,0,0,1,0,0
187,scenario_00187,base3.inp,1,1,1,1,1,1,0.8,0.6335,0.1665,S,1,0,0,1,0,0
188,scenario_00188,base3.inp,1,1,1,1,2,0,0.8,0.6497,,S,0,1,1,0,1,1
189,scenario_00189,base3.inp,1,1,1,1,1,1,0.8,0.5921,0.2079,S,1,0,0,1,0,0
190,scenario_00190,base3.inp,1,1,1,1,2,0,0.8,0.6288,,S,0,1,1,0,1,1
191,scenario_00191,base3.inp,1,1,1,1,1,1,0.8,0.7086,0.0914,M,1,0,0,1,0,0
192,scenario_00192,base3.inp,1,1,1,1,1,1,0.8,0.602,0.198,M,1,0,0,1,0,0
193,scenario_00193,base3.inp,1,1,1,1,1,1,0.8,0.4367,0.3633,M,1,0,0,0,1,1
194,scenario_00194,base3.inp,1,1,1,1,1,1,0.8,0.7391,0.0609,M,1,0,0,1,0,0
195,scenario_00195,base3.inp,1,1,1,1,1,1,0.8,0.6986,0.1014,M,1,0,0,1,0,0
196,scenario_00196,base3.inp,1,1,1,1,1,1,0.8,0.7796,0.0204,M,1,0,0,1,0,0
197,scenario_00197,base3.inp,1,1,1,1,1,1,0.8,0.7304,0.0696,M,1,0,0,1,0,0
198,scenario_00198,base3.inp,1,1,1,1,1,1,0.8,0.7176,0.0824,M,1,0,0,1,0,0
199,scenario_00199,base3.inp,1,1,1,1,1,1,0.8,0.7459,0.0541,M,1,0,0,1,0,0
200,scenario_00200,base3.inp,1,1,1,1,1,1,0.8,0.7543,0.0457,M,1,0,0,1,0,0
201,scenario_00201,base3.inp,1,1,1,1,1,1,0.8,0.7391,0.0609,M,1,0,0,1,0,0
202,scenario_00202,base3.inp,1,1,1,1,2,0,0.8,0.6558,,M,0,1,1,0,1,1
203,scenario_00203,base3.inp,1,1,1,1,1,1,0.8,0.6971,0.1029,M,1,0,0,1,0,0
204,scenario_00204,base3.inp,1,1,1,1,1,1,0.8,0.7201,0.0799,M,1,0,0,1,0,0
205,scenario_00205,base3.inp,1,1,1,1,1,1,0.8,0.815,0.015,L,1,0,0,1,0,0
206,scenario_00206,base3.inp,1,1,1,1,2,0,0.8,0.7055,,L,0,1,1,0,1,1
207,scenario_00207,base3.inp,1,1,1,1,1,1,0.8,0.6507,0.1493,L,1,0,0,1,0,0
208,scenario_00208,base3.inp,1,1,1,1,1,1,0.8,0.8122,0.0122,L,1,0,0,1,0,0
209,scenario_00209,base3.inp,1,1,1,1,1,1,0.8,0.768,0.032,L,1,0,0,1,0,0
210,scenario_00210,base3.inp,1,1,1,1,1,1,0.8,0.8478,0.0478,L,1,0,0,1,0,0
211,scenario_00211,base3.inp,1,1,1,1,1,1,0.8,0.7855,0.0145,L,1,0,0,1,0,0
212,scenario_00212,base3.inp,1,1,1,1,1,1,0.8,0.8382,0.0382,L,1,0,0,1,0,0
213,scenario_00213,base3.inp,1,1,1,1,1,1,0.8,0.8156,0.0156,L,1,0,0,1,0,0
214,scenario_00214,base3.inp,1,1,1,1,1,1,0.8,0.8588,0.0588,L,1,0,0,1,0,0
215,scenario_00215,base3.inp,1,1,1,1,1,1,0.8,0.8042,0.0042,L,1,0,0,1,0,0
216,scenario_00216,base3.inp,1,1,1,1,2,0,0.8,0.6943,,L,0,1,1,0,1,1
217,scenario_00217,base3.inp,1,1,1,1,1,1,0.8,0.7735,0.0265,L,1,0,0,1,0,0
218,scenario_00218,base3.inp,1,1,1,1,1,1,0.8,0.8441,0.0441,L,1,0,0,1,0,0
219,scenario_00219,base3.inp,1,1,1,2,2,1,0.2,0.3657,0.1657,S,1,0,0,1,0,0
220,scenario_00220,base3.inp,1,1,1,2,2,1,0.2,0.2861,0.0861,S,1,0,0,1,0,0
221,scenario_00221,base3.inp,1,1,1,2,3,0,0.2,0.3245,,S,0,1,1,0,1,1
222,scenario_00222,base3.inp,1,1,1,2,2,1,0.2,0.5108,0.3108,S,1,0,0,0,1,1
223,scenario_00223,base3.inp,1,1,1,2,2,1,0.2,0.3068,0.1068,S,1,0,0,1,0,0
224,scenario_00224,base3.inp,1,1,1,2,1,0,0.2,0.5738,,S,0,1,1,0,1,1
225,scenario_00225,base3.inp,1,1,1,2,2,1,0.2,0.3143,0.1143,S,1,0,0,1,0,0
226,scenario_00226,base3.inp,1,1,1,2,2,1,0.2,0.5225,0.3225,S,1,0,0,0,1,1
227,scenario_00227,base3.inp,1,1,1,2,2,1,0.2,0.3792,0.1792,S,1,0,0,1,0,0
228,scenario_00228,base3.inp,1,1,1,2,2,1,0.2,0.5717,0.3717,S,1,0,0,0,1,1
229,scenario_00229,base3.inp,1,1,1,2,2,1,0.2,0.3173,0.1173,S,1,0,0,1,0,0
230,scenario_00230,base3.inp,1,1,1,2,2,1,0.2,0.6088,0.4088,S,1,0,0,0,1,1
231,scenario_00231,base3.inp,1,1,1,2,2,1,0.2,0.3235,0.1235,S,1,0,0,1,0,0
232,scenario_00232,base3.inp,1,1,1,2,2,1,0.2,0.5883,0.3883,S,1,0,0,0,1,1
233,scenario_00233,base3.inp,1,1,1,2,2,1,0.2,0.1628,0.0372,M,1,0,0,1,0,0
234,scenario_00234,base3.inp,1,1,1,2,2,1,0.2,0.2788,0.0788,M,1,0,0,1,0,0
235,scenario_00235,base3.inp,1,1,1,2,2,1,0.2,0.2063,0.0063,M,1,0,0,1,0,0
236,scenario_00236,base3.inp,1,1,1,2,2,1,0.2,0.4114,0.2114,M,1,0,0,1,0,0
237,scenario_00237,base3.inp,1,1,1,2,2,1,0.2,0.1302,0.0698,M,1,0,0,1,0,0
238,scenario_00238,base3.inp,1,1,1,2,2,1,0.2,0.4969,0.2969,M,1,0,0,0,1,1
239,scenario_00239,base3.inp,1,1,1,2,2,1,0.2,0.1488,0.0512,M,1,0,0,1,0,0
240,scenario_00240,base3.inp,1,1,1,2,2,1,0.2,0.3175,0.1175,M,1,0,0,1,0,0
241,scenario_00241,base3.inp,1,1,1,2,2,1,0.2,0.1676,0.0324,M,1,0,0,1,0,0
242,scenario_00242,base3.inp,1,1,1,2,2,1,0.2,0.2993,0.0993,M,1,0,0,1,0,0
243,scenario_00243,base3.inp,1,1,1,2,2,1,0.2,0.1465,0.0535,M,1,0,0,1,0,0
244,scenario_00244,base3.inp,1,1,1,2,2,1,0.2,0.5928,0.3928,M,1,0,0,0,1,1
245,scenario_00245,base3.inp,1,1,1,2,2,1,0.2,0.132,0.068,M,1,0,0,1,0,0
246,scenario_00246,base3.inp,1,1,1,2,2,1,0.2,0.3913,0.1913,M,1,0,0,1,0,0
247,scenario_00247,base3.inp,1,1,1,2,2,1,0.2,0.2295,0.0295,L,1,0,0,1,0,0
248,scenario_00248,base3.inp,1,1,1,2,2,1,0.2,0.3707,0.1707,L,1,0,0,1,0,0
249,scenario_00249,base3.inp,1,1,1,2,2,1,0.2,0.2724,0.0724,L,1,0,0,1,0,0
250,scenario_00250,base3.inp,1,1,1,2,2,1,0.2,0.422,0.222,L,1,0,0,1,0,0
251,scenario_00251,base3.inp,1,1,1,2,2,1,0.2,0.1705,0.0295,L,1,0,0,1,0,0
252,scenario_00252,base3.inp,1,1,1,2,2,1,0.2,0.5218,0.3218,L,1,0,0,0,1,1
253,scenario_00253,base3.inp,1,1,1,2,2,1,0.2,0.175,0.025,L,1,0,0,1,0,0
254,scenario_00254,base3.inp,1,1,1,2,2,1,0.2,0.3588,0.1588,L,1,0,0,1,0,0
255,scenario_00255,base3.inp,1,1,1,2,2,1,0.2,0.2528,0.0528,L,1,0,0,1,0,0
