scenario_id,scenario,source_inp,true_detect,pred_detect,detect_correct,true_pipe,pred_pipe,pipe_correct,true_pos,pred_pos,pos_error,true_size,tp_pipe,fp_pipe,fn_pipe,tp_pos,fp_pos,fn_pos
19,scenario_00019,base3.inp,0,0,1,-1,1,0,-1.0,0.7167,,none,0,0,0,0,0,0
20,scenario_00020,base3.inp,0,1,0,-1,3,0,-1.0,0.5347,,none,0,0,0,0,0,0
21,scenario_00021,base3.inp,0,0,1,-1,1,0,-1.0,0.7147,,none,0,0,0,0,0,0
22,scenario_00022,base3.inp,0,0,1,-1,1,0,-1.0,0.6625,,none,0,0,0,0,0,0
23,scenario_00023,base3.inp,0,1,0,-1,2,0,-1.0,0.5595,,none,0,0,0,0,0,0
24,scenario_00024,base3.inp,0,0,1,-1,1,0,-1.0,0.7089,,none,0,0,0,0,0,0
25,scenario_00025,base3.inp,0,0,1,-1,1,0,-1.0,0.7096,,none,0,0,0,0,0,0
26,scenario_00026,base3.inp,0,0,1,-1,1,0,-1.0,0.8765,,none,0,0,0,0,0,0
27,scenario_00027,base3.inp,0,0,1,-1,1,0,-1.0,0.7795,,none,0,0,0,0,0,0
28,scenario_00028,base3.inp,0,0,1,-1,1,0,-1.0,0.7023,,none,0,0,0,0,0,0
29,scenario_00029,base3.inp,0,0,1,-1,1,0,-1.0,0.7016,,none,0,0,0,0,0,0
30,scenario_00030,base3.inp,0,1,0,-1,4,0,-1.0,0.3604,,none,0,0,0,0,0,0
31,scenario_00031,base3.inp,0,1,0,-1,5,0,-1.0,0.4737,,none,0,0,0,0,0,0
32,scenario_00032,base3.inp,0,1,0,-1,1,0,-1.0,0.5919,,none,0,0,0,0,0,0
33,scenario_00033,base3.inp,0,0,1,-1,1,0,-1.0,0.7217,,none,0,0,0,0,0,0
34,scenario_00034,base3.inp,0,1,0,-1,1,0,-1.0,0.8148,,none,0,0,0,0,0,0
35,scenario_00035,base3.inp,0,0,1,-1,1,0,-1.0,0.7262,,none,0,0,0,0,0,0
36,scenario_00036,base3.inp,0,1,0,-1,1,0,-1.0,0.6765,,none,0,0,0,0,0,0
37,scenario_00037,base3.inp,0,0,1,-1,1,0,-1.0,0.653,,none,0,0,0,0,0,0
38,scenario_00038,base3.inp,0,0,1,-1,1,0,-1.0,0.6369,,none,0,0,0,0,0,0
39,scenario_00039,base3.inp,0,0,1,-1,1,0,-1.0,0.7204,,none,0,0,0,0,0,0
40,scenario_00040,base3.inp,0,1,0,-1,3,0,-1.0,0.5271,,none,0,0,0,0,0,0
41,scenario_00041,base3.inp,0,0,1,-1,1,0,-1.0,0.7303,,none,0,0,0,0,0,0
42,scenario_00042,base3.inp,0,0,1,-1,1,0,-1.0,0.6456,,none,0,0,0,0,0,0
43,scenario_00043,base3.inp,0,0,1,-1,1,0,-1.0,0.5988,,none,0,0,0,0,0,0
44,scenario_00044,base3.inp,0,0,1,-1,1,0,-1.0,0.6862,,none,0,0,0,0,0,0
45,scenario_00045,base3.inp,0,0,1,-1,1,0,-1.0,0.8055,,none,0,0,0,0,0,0
46,scenario_00046,base3.inp,0,0,1,-1,2,0,-1.0,0.6177,,none,0,0,0,0,0,0
47,scenario_00047,base3.inp,0,0,1,-1,1,0,-1.0,0.7267,,none,0,0,0,0,0,0
48,scenario_00048,base3.inp,0,1,0,-1,3,0,-1.0,0.5477,,none,0,0,0,0,0,0
49,scenario_00049,base3.inp,0,0,1,-1,1,0,-1.0,0.7149,,none,0,0,0,0,0,0
50,scenario_00050,base3.inp,0,0,1,-1,2,0,-1.0,0.5935,,none,0,0,0,0,0,0
51,scenario_00051,base3.inp,1,1,1,1,1,1,0.2,0.4832,0.2832,S,1,0,0,0,1,1
52,scenario_00052,base3.inp,1,1,1,1,3,0,0.2,0.3501,,S,0,1,1,0,1,1
53,scenario_00053,base3.inp,1,1,1,1,3,0,0.2,0.3434,,S,0,1,1,0,1,1
54,scenario_00054,base3.inp,1,1,1,1,1,1,0.2,0.466,0.266,S,1,0,0,0,1,1
55,scenario_00055,base3.inp,1,1,1,1,1,1,0.2,0.5121,0.3121,S,1,0,0,0,1,1
56,scenario_00056,base3.inp,1,1,1,1,1,1,0.2,0.7586,0.5586,S,1,0,0,0,1,1
57,scenario_00057,base3.inp,1,1,1,1,1,1,0.2,0.4795,0.2795,S,1,0,0,0,1,1
58,scenario_00058,base3.inp,1,1,1,1,1,1,0.2,0.5738,0.3738,S,1,0,0,0,1,1
59,scenario_00059,base3.inp,1,1,1,1,1,1,0.2,0.4509,0.2509,S,1,0,0,0,1,1
60,scenario_00060,base3.inp,1,1,1,1,1,1,0.2,0.4032,0.2032,S,1,0,0,1,0,0
61,scenario_00061,base3.inp,1,1,1,1,1,1,0.2,0.503,0.303,S,1,0,0,0,1,1
62,scenario_00062,base3.inp,1,1,1,1,3,0,0.2,0.507,,S,0,1,1,0,1,1
63,scenario_00063,base3.inp,1,1,1,1,1,1,0.2,0.5084,0.3084,S,1,0,0,0,1,1
64,scenario_00064,base3.inp,1,1,1,1,1,1,0.2,0.4338,0.2338,S,1,0,0,1,0,0
65,scenario_00065,base3.inp,1,1,1,1,1,1,0.2,0.2399,0.0399,M,1,0,0,1,0,0
66,scenario_00066,base3.inp,1,1,1,1,3,0,0.2,0.3278,,M,0,1,1,0,1,1
67,scenario_00067,base3.inp,1,1,1,1,3,0,0.2,0.2311,,M,0,1,1,0,1,1
68,scenario_00068,base3.inp,1,1,1,1,1,1,0.2,0.449,0.249,M,1,0,0,1,0,0
69,scenario_00069,base3.inp,1,1,1,1,1,1,0.2,0.2356,0.0356,M,1,0,0,1,0,0
70,scenario_00070,base3.inp,1,1,1,1,1,1,0.2,0.5386,0.3386,M,1,0,0,0,1,1
71,scenario_00071,base3.inp,1,1,1,1,1,1,0.2,0.2481,0.0481,M,1,0,0,1,0,0
72,scenario_00072,base3.inp,1,1,1,1,1,1,0.2,0.4218,0.2218,M,1,0,0,1,0,0
73,scenario_00073,base3.inp,1,1,1,1,1,1,0.2,0.2352,0.0352,M,1,0,0,1,0,0
74,scenario_00074,base3.inp,1,1,1,1,1,1,0.2,0.2895,0.0895,M,1,0,0,1,0,0
75,scenario_00075,base3.inp,1,1,1,1,1,1,0.2,0.227,0.027,M,1,0,0,1,0,0
76,scenario_00076,base3.inp,1,1,1,1,3,0,0.2,0.4914,,M,0,1,1,0,1,1
77,scenario_00077,base3.inp,1,1,1,1,1,1,0.2,0.2443,0.0443,M,1,0,0,1,0,0
78,scenario_00078,base3.inp,1,1,1,1,1,1,0.2,0.2595,0.0595,M,1,0,0,1,0,0
79,scenario_00079,base3.inp,1,1,1,1,1,1,0.2,0.2776,0.0776,L,1,0,0,1,0,0
80,scenario_00080,base3.inp,1,1,1,1,3,0,0.2,0.3105,,L,0,1,1,0,1,1
81,scenario_00081,base3.inp,1,1,1,1,3,0,0.2,0.1856,,L,0,1,1,0,1,1
82,scenario_00082,base3.inp,1,1,1,1,1,1,0.2,0.4483,0.2483,L,1,0,0,1,0,0
83,scenario_00083,base3.inp,1,1,1,1,1,1,0.2,0.3042,0.1042,L,1,0,0,1,0,0
84,scenario_00084,base3.inp,1,1,1,1,1,1,0.2,0.5011,0.3011,L,1,0,0,0,1,1
85,scenario_00085,base3.inp,1,1,1,1,1,1,0.2,0.2949,0.0949,L,1,0,0,1,0,0
86,scenario_00086,base3.inp,1,1,1,1,1,1,0.2,0.4532,0.2532,L,1,0,0,0,1,1
87,scenario_00087,base3.inp,1,1,1,1,1,1,0.2,0.2641,0.0641,L,1,0,0,1,0,0
88,scenario_00088,base3.inp,1,1,1,1,1,1,0.2,0.2602,0.0602,L,1,0,0,1,0,0
89,scenario_00089,base3.inp,1,1,1,1,1,1,0.2,0.2951,0.0951,L,1,0,0,1,0,0
90,scenario_00090,base3.inp,1,1,1,1,3,0,0.2,0.4664,,L,0,1,1,0,1,1
91,scenario_00091,base3.inp,1,1,1,1,1,1,0.2,0.2728,0.0728,L,1,0,0,1,0,0
92,scenario_00092,base3.inp,1,1,1,1,1,1,0.2,0.214,0.014,L,1,0,0,1,0,0
93,scenario_00093,base3.inp,1,1,1,1,1,1,0.4,0.5606,0.1606,S,1,0,0,1,0,0
94,scenario_00094,base3.inp,1,1,1,1,3,0,0.4,0.3653,,S,0,1,1,0,1,1
95,scenario_00095,base3.inp,1,1,1,1,3,0,0.4,0.3606,,S,0,1,1,0,1,1
96,scenario_00096,base3.inp,1,1,1,1,1,1,0.4,0.4996,0.0996,S,1,0,0,1,0,0
97,scenario_00097,base3.inp,1,1,1,1,1,1,0.4,0.6181,0.2181,S,1,0,0,1,0,0
98,scenario_00098,base3.inp,1,1,1,1,1,1,0.4,0.7906,0.3906,S,1,0,0,0,1,1
99,scenario_00099,base3.inp,1,1,1,1,1,1,0.4,0.5765,0.1765,S,1,0,0,1,0,0
100,scenario_00100,base3.inp,1,1,1,1,1,1,0.4,0.6464,0.2464,S,1,0,0,1,0,0
101,scenario_00101,base3.inp,1,1,1,1,1,1,0.4,0.544,0.144,S,1,0,0,1,0,0
102,scenario_00102,base3.inp,1,1,1,1,1,1,0.4,0.4828,0.0828,S,1,0,0,1,0,0
103,scenario_00103,base3.inp,1,1,1,1,1,1,0.4,0.6024,0.2024,S,1,0,0,1,0,0
104,scenario_00104,base3.inp,1,1,1,1,3,0,0.4,0.5095,,S,0,1,1,0,1,1
105,scenario_00105,base3.inp,1,1,1,1,1,1,0.4,0.6061,0.2061,S,1,0,0,1,0,0
106,scenario_00106,base3.inp,1,1,1,1,1,1,0.4,0.5082,0.1082,S,1,0,0,1,0,0
107,scenario_00107,base3.inp,1,1,1,1,1,1,0.4,0.4754,0.0754,M,1,0,0,1,0,0
108,scenario_00108,base3.inp,1,1,1,1,3,0,0.4,0.3568,,M,0,1,1,0,1,1
109,scenario_00109,base3.inp,1,1,1,1,3,0,0.4,0.2411,,M,0,1,1,0,1,1
110,scenario_00110,base3.inp,1,1,1,1,1,1,0.4,0.5235,0.1235,M,1,0,0,1,0,0
111,scenario_00111,base3.inp,1,1,1,1,1,1,0.4,0.5809,0.1809,M,1,0,0,1,0,0
112,scenario_00112,base3.inp,1,1,1,1,1,1,0.4,0.6599,0.2599,M,1,0,0,0,1,1
113,scenario_00113,base3.inp,1,1,1,1,1,1,0.4,0.5654,0.1654,M,1,0,0,1,0,0
114,scenario_00114,base3.inp,1,1,1,1,1,1,0.4,0.5853,0.1853,M,1,0,0,1,0,0
115,scenario_00115,base3.inp,1,1,1,1,1,1,0.4,0.4728,0.0728,M,1,0,0,1,0,0
116,scenario_00116,base3.inp,1,1,1,1,1,1,0.4,0.411,0.011,M,1,0,0,1,0,0
117,scenario_00117,base3.inp,1,1,1,1,1,1,0.4,0.5411,0.1411,M,1,0,0,1,0,0
118,scenario_00118,base3.inp,1,1,1,1,3,0,0.4,0.4987,,M,0,1,1,0,1,1
119,scenario_00119,base3.inp,1,1,1,1,1,1,0.4,0.5546,0.1546,M,1,0,0,1,0,0
120,scenario_00120,base3.inp,1,1,1,1,1,1,0.4,0.3623,0.0377,M,1,0,0,1,0,0
121,scenario_00121,base3.inp,1,1,1,1,1,1,0.4,0.574,0.174,L,1,0,0,1,0,0
122,scenario_00122,base3.inp,1,1,1,1,3,0,0.4,0.3682,,L,0,1,1,0,1,1
123,scenario_00123,base3.inp,1,1,1,1,1,1,0.4,0.3352,0.0648,L,1,0,0,1,0,0
124,scenario_00124,base3.inp,1,1,1,1,1,1,0.4,0.5489,0.1489,L,1,0,0,1,0,0
125,scenario_00125,base3.inp,1,1,1,1,1,1,0.4,0.5702,0.1702,L,1,0,0,1,0,0
126,scenario_00126,base3.inp,1,1,1,1,1,1,0.4,0.659,0.259,L,1,0,0,0,1,1
127,scenario_00127,base3.inp,1,1,1,1,1,1,0.4,0.5725,0.1725,L,1,0,0,1,0,0
128,scenario_00128,base3.inp,1,1,1,1,1,1,0.4,0.6469,0.2469,L,1,0,0,1,0,0
129,scenario_00129,base3.inp,1,1,1,1,1,1,0.4,0.5644,0.1644,L,1,0,0,1,0,0
130,scenario_00130,base3.inp,1,1,1,1,1,1,0.4,0.5119,0.1119,L,1,0,0,1,0,0
131,scenario_00131,base3.inp,1,1,1,1,1,1,0.4,0.5815,0.1815,L,1,0,0,1,0,0
132,scenario_00132,base3.inp,1,1,1,1,3,0,0.4,0.4854,,L,0,1,1,0,1,1
133,scenario_00133,base3.inp,1,1,1,1,1,1,0.4,0.5422,0.1422,L,1,0,0,1,0,0
134,scenario_00134,base3.inp,1,1,1,1,1,1,0.4,0.4179,0.0179,L,1,0,0,1,0,0
135,scenario_00135,base3.inp,1,1,1,1,1,1,0.6,0.6387,0.0387,S,1,0,0,1,0,0
136,scenario_00136,base3.inp,1,1,1,1,3,0,0.6,0.3806,,S,0,1,1,0,1,1
137,scenario_00137,base3.inp,1,1,1,1,3,0,0.6,0.3871,,S,0,1,1,0,1,1
138,scenario_00138,base3.inp,1,1,1,1,1,1,0.6,0.534,0.066,S,1,0,0,1,0,0
139,scenario_00139,base3.inp,1,1,1,1,1,1,0.6,0.7014,0.1014,S,1,0,0,1,0,0
140,scenario_00140,base3.inp,1,1,1,1,1,1,0.6,0.8195,0.2195,S,1,0,0,1,0,0
141,scenario_00141,base3.inp,1,1,1,1,1,1,0.6,0.6869,0.0869,S,1,0,0,1,0,0
142,scenario_00142,base3.inp,1,1,1,1,1,1,0.6,0.7121,0.1121,S,1,0,0,1,0,0
143,scenario_00143,base3.inp,1,1,1,1,1,1,0.6,0.6292,0.0292,S,1,0,0,1,0,0
144,scenario_00144,base3.inp,1,1,1,1,1,1,0.6,0.5858,0.0142,S,1,0,0,1,0,0
145,scenario_00145,base3.inp,1,1,1,1,1,1,0.6,0.6911,0.0911,S,1,0,0,1,0,0
146,scenario_00146,base3.inp,1,1,1,1,3,0,0.6,0.512,,S,0,1,1,0,1,1
147,scenario_00147,base3.inp,1,1,1,1,1,1,0.6,0.7011,0.1011,S,1,0,0,1,0,0
148,scenario_00148,base3.inp,1,1,1,1,1,1,0.6,0.5649,0.0351,S,1,0,0,1,0,0
149,scenario_00149,base3.inp,1,1,1,1,1,1,0.6,0.7748,0.1748,M,1,0,0,1,0,0
150,scenario_00150,base3.inp,1,1,1,1,3,0,0.6,0.3909,,M,0,1,1,0,1,1
151,scenario_00151,base3.inp,1,1,1,1,1,1,0.6,0.3848,0.2152,M,1,0,0,1,0,0
152,scenario_00152,base3.inp,1,1,1,1,1,1,0.6,0.5832,0.0168,M,1,0,0,1,0,0
153,scenario_00153,base3.inp,1,1,1,1,1,1,0.6,0.789,0.189,M,1,0,0,1,0,0
154,scenario_00154,base3.inp,1,1,1,1,1,1,0.6,0.7622,0.1622,M,1,0,0,1,0,0
155,scenario_00155,base3.inp,1,1,1,1,1,1,0.6,0.7944,0.1944,M,1,0,0,1,0,0
156,scenario_00156,base3.inp,1,1,1,1,1,1,0.6,0.7286,0.1286,M,1,0,0,1,0,0
157,scenario_00157,base3.inp,1,1,1,1,1,1,0.6,0.7434,0.1434,M,1,0,0,1,0,0
158,scenario_00158,base3.inp,1,1,1,1,1,1,0.6,0.5974,0.0026,M,1,0,0,1,0,0
159,scenario_00159,base3.inp,1,1,1,1,1,1,0.6,0.7899,0.1899,M,1,0,0,1,0,0
160,scenario_00160,base3.inp,1,1,1,1,3,0,0.6,0.5029,,M,0,1,1,0,1,1
161,scenario_00161,base3.inp,1,1,1,1,1,1,0.6,0.7875,0.1875,M,1,0,0,1,0,0
162,scenario_00162,base3.inp,1,1,1,1,1,1,0.6,0.5174,0.0826,M,1,0,0,1,0,0
163,scenario_00163,base3.inp,1,1,1,1,1,1,0.6,0.795,0.195,L,1,0,0,1,0,0
164,scenario_00164,base3.inp,1,1,1,1,1,1,0.6,0.4578,0.1422,L,1,0,0,1,0,0
165,scenario_00165,base3.inp,1,1,1,1,1,1,0.6,0.4698,0.1302,L,1,0,0,1,0,0
166,scenario_00166,base3.inp,1,1,1,1,1,1,0.6,0.6334,0.0334,L,1,0,0,1,0,0
167,scenario_00167,base3.inp,1,1,1,1,1,1,0.6,0.7969,0.1969,L,1,0,0,1,0,0
168,scenario_00168,base3.inp,1,1,1,1,1,1,0.6,0.7898,0.1898,L,1,0,0,1,0,0
169,scenario_00169,base3.inp,1,1,1,1,1,1,0.6,0.7999,0.1999,L,1,0,0,1,0,0
170,scenario_00170,base3.inp,1,1,1,1,1,1,0.6,0.7637,0.1637,L,1,0,0,1,0,0
171,scenario_00171,base3.inp,1,1,1,1,1,1,0.6,0.7908,0.1908,L,1,0,0,1,0,0
172,scenario_00172,base3.inp,1,1,1,1,1,1,0.6,0.6953,0.0953,L,1,0,0,1,0,0
173,scenario_00173,base3.inp,1,1,1,1,1,1,0.6,0.7988,0.1988,L,1,0,0,1,0,0
174,scenario_00174,base3.inp,1,1,1,1,1,1,0.6,0.5027,0.0973,L,1,0,0,1,0,0
175,scenario_00175,base3.inp,1,1,1,1,1,1,0.6,0.7907,0.1907,L,1,0,0,1,0,0
176,scenario_00176,base3.inp,1,1,1,1,1,1,0.6,0.6187,0.0187,L,1,0,0,1,0,0
177,scenario_00177,base3.inp,1,1,1,1,1,1,0.8,0.7069,0.0931,S,1,0,0,1,0,0
178,scenario_00178,base3.inp,1,1,1,1,3,0,0.8,0.3973,,S,0,1,1,0,1,1
179,scenario_00179,base3.inp,1,1,1,1,3,0,0.8,0.4115,,S,0,1,1,0,1,1
180,scenario_00180,base3.inp,1,1,1,1,1,1,0.8,0.5654,0.2346,S,1,0,0,1,0,0
181,scenario_00181,base3.inp,1,1,1,1,1,1,0.8,0.7622,0.0378,S,1,0,0,1,0,0
182,scenario_00182,base3.inp,1,1,1,1,1,1,0.8,0.8385,0.0385,S,1,0,0,1,0,0
183,scenario_00183,base3.inp,1,1,1,1,1,1,0.8,0.7537,0.0463,S,1,0,0,1,0,0
184,scenario_00184,base3.inp,1,1,1,1,1,1,0.8,0.7609,0.0391,S,1,0,0,1,0,0
185,scenario_00185,base3.inp,1,1,1,1,1,1,0.8,0.6964,0.1036,S,1,0,0,1,0,0
186,scenario_00186,base3.inp,1,1,1,1,1,1,0.8,0.6542,0.1458,S,1,0,0,1,0,0
187,scenario_00187,base3.inp,1,1,1,1,1,1,0.8,0.75,0.05,S,1,0,0,1,0,0
188,scenario_00188,base3.inp,1,1,1,1,3,0,0.8,0.5139,,S,0,1,1,0,1,1
189,scenario_00189,base3.inp,1,1,1,1,1,1,0.8,0.7563,0.0437,S,1,0,0,1,0,0
190,scenario_00190,base3.inp,1,1,1,1,1,1,0.8,0.6177,0.1823,S,1,0,0,1,0,0
191,scenario_00191,base3.inp,1,1,1,1,1,1,0.8,0.8754,0.0754,M,1,0,0,1,0,0
192,scenario_00192,base3.inp,1,1,1,1,3,0,0.8,0.4435,,M,0,1,1,0,1,1
193,scenario_00193,base3.inp,1,1,1,1,1,1,0.8,0.5127,0.2873,M,1,0,0,0,1,1
194,scenario_00194,base3.inp,1,1,1,1,1,1,0.8,0.6334,0.1666,M,1,0,0,1,0,0
195,scenario_00195,base3.inp,1,1,1,1,1,1,0.8,0.8687,0.0687,M,1,0,0,1,0,0
196,scenario_00196,base3.inp,1,1,1,1,1,1,0.8,0.8316,0.0316,M,1,0,0,1,0,0
197,scenario_00197,base3.inp,1,1,1,1,1,1,0.8,0.8742,0.0742,M,1,0,0,1,0,0
198,scenario_00198,base3.inp,1,1,1,1,1,1,0.8,0.8072,0.0072,M,1,0,0,1,0,0
199,scenario_00199,base3.inp,1,1,1,1,1,1,0.8,0.8673,0.0673,M,1,0,0,1,0,0
200,scenario_00200,base3.inp,1,1,1,1,1,1,0.8,0.7655,0.0345,M,1,0,0,1,0,0
201,scenario_00201,base3.inp,1,1,1,1,1,1,0.8,0.8712,0.0712,M,1,0,0,1,0,0
202,scenario_00202,base3.inp,1,1,1,1,3,0,0.8,0.508,,M,0,1,1,0,1,1
203,scenario_00203,base3.inp,1,1,1,1,1,1,0.8,0.8701,0.0701,M,1,0,0,1,0,0
204,scenario_00204,base3.inp,1,1,1,1,1,1,0.8,0.6811,0.1189,M,1,0,0,1,0,0
205,scenario_00205,base3.inp,1,1,1,1,1,1,0.8,0.875,0.075,L,1,0,0,1,0,0
206,scenario_00206,base3.inp,1,1,1,1,1,1,0.8,0.5343,0.2657,L,1,0,0,0,1,1
207,scenario_00207,base3.inp,1,1,1,1,1,1,0.8,0.5702,0.2298,L,1,0,0,1,0,0
208,scenario_00208,base3.inp,1,1,1,1,1,1,0.8,0.7039,0.0961,L,1,0,0,1,0,0
209,scenario_00209,base3.inp,1,1,1,1,1,1,0.8,0.8756,0.0756,L,1,0,0,1,0,0
210,scenario_00210,base3.inp,1,1,1,1,1,1,0.8,0.8607,0.0607,L,1,0,0,1,0,0
211,scenario_00211,base3.inp,1,1,1,1,1,1,0.8,0.8775,0.0775,L,1,0,0,1,0,0
212,scenario_00212,base3.inp,1,1,1,1,1,1,0.8,0.8322,0.0322,L,1,0,0,1,0,0
213,scenario_00213,base3.inp,1,1,1,1,1,1,0.8,0.8755,0.0755,L,1,0,0,1,0,0
214,scenario_00214,base3.inp,1,1,1,1,1,1,0.8,0.8246,0.0246,L,1,0,0,1,0,0
215,scenario_00215,base3.inp,1,1,1,1,1,1,0.8,0.8767,0.0767,L,1,0,0,1,0,0
216,scenario_00216,base3.inp,1,1,1,1,1,1,0.8,0.5332,0.2668,L,1,0,0,0,1,1
217,scenario_00217,base3.inp,1,1,1,1,1,1,0.8,0.8734,0.0734,L,1,0,0,1,0,0
218,scenario_00218,base3.inp,1,1,1,1,1,1,0.8,0.7685,0.0315,L,1,0,0,1,0,0
219,scenario_00219,base3.inp,1,1,1,2,2,1,0.2,0.5909,0.3909,S,1,0,0,0,1,1
220,scenario_00220,base3.inp,1,1,1,2,3,0,0.2,0.4128,,S,0,1,1,0,1,1
221,scenario_00221,base3.inp,1,1,1,2,3,0,0.2,0.3676,,S,0,1,1,0,1,1
222,scenario_00222,base3.inp,1,1,1,2,3,0,0.2,0.4187,,S,0,1,1,0,1,1
223,scenario_00223,base3.inp,1,1,1,2,2,1,0.2,0.6155,0.4155,S,1,0,0,0,1,1
224,scenario_00224,base3.inp,1,1,1,2,1,0,0.2,0.7122,,S,0,1,1,0,1,1
225,scenario_00225,base3.inp,1,1,1,2,2,1,0.2,0.596,0.396,S,1,0,0,0,1,1
226,scenario_00226,base3.inp,1,1,1,2,3,0,0.2,0.5464,,S,0,1,1,0,1,1
227,scenario_00227,base3.inp,1,1,1,2,2,1,0.2,0.6013,0.4013,S,1,0,0,0,1,1
228,scenario_00228,base3.inp,1,1,1,2,2,1,0.2,0.5249,0.3249,S,1,0,0,0,1,1
229,scenario_00229,base3.inp,1,1,1,2,2,1,0.2,0.6038,0.4038,S,1,0,0,0,1,1
230,scenario_00230,base3.inp,1,1,1,2,3,0,0.2,0.5348,,S,0,1,1,0,1,1
231,scenario_00231,base3.inp,1,1,1,2,2,1,0.2,0.5803,0.3803,S,1,0,0,0,1,1
232,scenario_00232,base3.inp,1,1,1,2,2,1,0.2,0.5281,0.3281,S,1,0,0,0,1,1
233,scenario_00233,base3.inp,1,1,1,2,2,1,0.2,0.5232,0.3232,M,1,0,0,0,1,1
234,scenario_00234,base3.inp,1,1,1,2,3,0,0.2,0.4482,,M,0,1,1,0,1,1
235,scenario_00235,base3.inp,1,1,1,2,3,0,0.2,0.2792,,M,0,1,1,0,1,1
236,scenario_00236,base3.inp,1,1,1,2,3,0,0.2,0.385,,M,0,1,1,0,1,1
237,scenario_00237,base3.inp,1,1,1,2,2,1,0.2,0.5219,0.3219,M,1,0,0,0,1,1
238,scenario_00238,base3.inp,1,1,1,2,2,1,0.2,0.4615,0.2615,M,1,0,0,0,1,1
239,scenario_00239,base3.inp,1,1,1,2,2,1,0.2,0.5373,0.3373,M,1,0,0,0,1,1
240,scenario_00240,base3.inp,1,1,1,2,2,1,0.2,0.5453,0.3453,M,1,0,0,0,1,1
241,scenario_00241,base3.inp,1,1,1,2,2,1,0.2,0.5692,0.3692,M,1,0,0,0,1,1
242,scenario_00242,base3.inp,1,1,1,2,2,1,0.2,0.4799,0.2799,M,1,0,0,0,1,1
243,scenario_00243,base3.inp,1,1,1,2,2,1,0.2,0.5299,0.3299,M,1,0,0,0,1,1
244,scenario_00244,base3.inp,1,1,1,2,3,0,0.2,0.5494,,M,0,1,1,0,1,1
245,scenario_00245,base3.inp,1,1,1,2,2,1,0.2,0.5518,0.3518,M,1,0,0,0,1,1
246,scenario_00246,base3.inp,1,1,1,2,2,1,0.2,0.3459,0.1459,M,1,0,0,1,0,0
247,scenario_00247,base3.inp,1,1,1,2,2,1,0.2,0.6553,0.4553,L,1,0,0,0,1,1
248,scenario_00248,base3.inp,1,1,1,2,3,0,0.2,0.4953,,L,0,1,1,0,1,1
249,scenario_00249,base3.inp,1,1,1,2,3,0,0.2,0.3241,,L,0,1,1,0,1,1
250,scenario_00250,base3.inp,1,1,1,2,3,0,0.2,0.4574,,L,0,1,1,0,1,1
251,scenario_00251,base3.inp,1,1,1,2,2,1,0.2,0.6743,0.4743,L,1,0,0,0,1,1
252,scenario_00252,base3.inp,1,1,1,2,2,1,0.2,0.5679,0.3679,L,1,0,0,0,1,1
253,scenario_00253,base3.inp,1,1,1,2,2,1,0.2,0.6645,0.4645,L,1,0,0,0,1,1
254,scenario_00254,base3.inp,1,1,1,2,2,1,0.2,0.6371,0.4371,L,1,0,0,0,1,1
255,scenario_00255,base3.inp,1,1,1,2,2,1,0.2,0.7009,0.5009,L,1,0,0,0,1,1
